"","gbifid_","family_","genus_","species_","infraspecificepithet_","taxonrank_","scientificname_","verbatimscientificname_","province_","count_","latitude_","longitude_","date_"
"664",658250231,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada scopoli","California",NA,NA,NA,1976-03-30
"665",1934299474,"Megachilidae","Atoposmia","Atoposmia sp.","","GENUS","Atoposmia Cockerell, 1935","Atoposmia sp.","",NA,NA,NA,1976-04-10
"666",1933479837,"Halictidae","Augochloropsis","Augochloropsis sp.","","GENUS","Augochloropsis Cockerell, 1897","Augochloropsis sp2","New Mexico",NA,36.61631,-106.109902,1976-05-15
"667",370313142,"Megachilidae","Coelioxys","Coelioxys sp.","","GENUS","Coelioxys Latreille, 1809","","Texas",1,NA,NA,1976-06-03
"668",1092742564,"Apidae","Melipona","Melipona sp.","","GENUS","Melipona Illiger, 1806","Melipona","California",NA,40.92511,-124.1157,1976-06-27
"669",2429136513,"Apidae","Melitoma","Melitoma sp.","","GENUS","Melitoma Lepeletier & Audinet-Serville, 1828","Melitoma bimaculata","Alabama",NA,NA,NA,1976-07-03
"670",4439390146,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes brimleyi||''||Mitchell","Florida",1,29.52154,-81.9736,1976-07-16
"671",2556362485,"Megachilidae","Anthidium","Anthidium sp.","","GENUS","Anthidium Fabricius, 1804","Anthidium maculata","Arizona",1,31.592321,-109.240617,1976-07-22
"672",2556362894,"Apidae","Anthophora","Anthophora sp.","","GENUS","Anthophora Latreille, 1803","Anthophora smithi","Texas",1,32.159832,-104.889122,1976-07-25
"673",2556356908,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus clematisellus","Texas",1,30.205072,-103.08504,1976-07-30
"674",1933479943,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum spp","New Mexico",NA,33.398692,-105.680818,1976-09-27
"675",4439382670,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena neonana||''||Viereck","Florida",1,30.202753,-82.458235,1977-03-16
"676",4439391333,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita townesi||''||Timberlake","Florida",1,30.400556,-83.167222,1977-04-12
"677",4439388853,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita bradleyi||''||Viereck","Florida",1,30.400556,-83.167222,1977-04-13
"678",4439386968,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita halictoides||''||Smith","Florida",1,30.3824,-83.16817,1977-04-13
"679",4439394389,"Andrenidae","Perdita","Perdita sp.","","GENUS","Perdita Smith, 1853","Perdita obscurata||''||Cresson","Florida",1,30.400556,-83.167222,1977-04-13
"680",4439395493,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena krigiana||''||Robertson","Florida",1,30.3824,-83.16817,1977-04-13
"681",4439379338,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes brevicornis||''||Robertson","Florida",1,30.400556,-83.167222,1977-04-13
"682",1934305313,"Megachilidae","Megachile","Megachile sp.","","GENUS","Megachile Latreille, 1802","Megachile xyocopoides","",NA,NA,NA,1977-05-12
"683",657686450,"Halictidae","Sphecodosoma","Sphecodosoma sp.","","GENUS","Sphecodosoma Crawford, 1907","Sphecodosoma","Texas",NA,34.4291,-99.2647,1977-05-19
"684",1075092657,"Megachilidae","Coelioxys","Coelioxys sp.","","GENUS","Coelioxys Latreille, 1809","Coelioxys 8-dentata","Florida",1,28.6019,-81.2003,1977-06-19
"685",2556356257,"Halictidae","Dialictus","Dialictus sp.","","GENUS","Dialictus Robertson, 1902","Dialictus hudsonellus","Texas",1,31.956844,-104.853048,1977-06-22
"686",1141873565,"Apidae","Syntrichalonia","Syntrichalonia sp.","","GENUS","Syntrichalonia LaBerge, 1957","Syntrichalonia","Arizona",NA,31.725,-110.8794,1977-08-24
"687",1141874907,"Apidae","Thygater","Thygater sp.","","GENUS","Thygater Holmberg, 1884","Thygater","Arizona",NA,NA,NA,1977-08-25
"688",1889187837,"Megachilidae","Dolichostelis","Dolichostelis sp.","","GENUS","Dolichostelis Parker & Bohart, 1979","Stelis (Dolichostelis)","Arizona",NA,31.80167,-110.8072,1977-08-25
"689",1141869728,"Andrenidae","Protoxaea","Protoxaea sp.","","GENUS","Protoxaea Cockerell & Porter, 1899","Protoxaea","New Mexico",NA,31.83528,-109.0306,1977-09-01
"690",658078989,"Andrenidae","Macrotera","Macrotera sp.","","GENUS","Macrotera Smith, 1853","Perdita (Macrotera)","Arizona",NA,31.91361,-109.0216,1977-09-04
"691",4439384671,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes louisae||''||Cockerell","California",1,34.506389,-117.909722,1977-10-23
"692",1141861439,"Halictidae","Xeralictus","Xeralictus sp.","","GENUS","Xeralictus Cockerell, 1927","Xeralictus","California",NA,37.21667,-121.7394,1978-04-05
"693",1141869531,"Andrenidae","Megandrena","Megandrena sp.","","GENUS","Megandrena Cockerell, 1927","Megandrena","California",NA,38.420556,-114.748611,1978-04-05
"694",658258521,"Halictidae","Dieunomia","Dieunomia sp.","","GENUS","Dieunomia Cockerell, 1899","Dieunomia (Dieunomia)","Oklahoma",NA,34.65889,-99.12714,1978-05-24
"695",4439387858,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena fenningeri||''||Viereck","Georgia",1,33.960833,-83.378056,1978-05-30
"696",4439389731,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena morrisonella||''||Viereck","Georgia",1,33.960833,-83.378056,1978-05-30
"697",4439386534,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena mendica||''||Mitchell","Georgia",1,33.960833,-83.378056,1978-05-30
"698",4439395732,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena spiraeana||''||Robertson","Georgia",1,33.960833,-83.378056,1978-05-30
"699",3801329049,"Halictidae","Habralictus","Habralictus sp.","","GENUS","Habralictus Moure, 1941","Habralictus","Maine",1,44.88306,-68.6725,1978-05-31
"700",4439390902,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena fragilis||''||Smith","Georgia",1,33.960833,-83.378056,1978-06-02
"701",4439384104,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena brevipalpis||''||Cockerell","Georgia",1,33.960833,-83.378056,1978-06-02
"702",2451362209,"Megachilidae","Chelostoma","Chelostoma sp.","","GENUS","Chelostoma Latreille, 1809","Chelostoma occidentalis","Arizona",NA,31.797666,-110.786564,1978-08-08
"703",2429150814,"Apidae","Exomalopsis","Exomalopsis sp.","","GENUS","Exomalopsis Spinola, 1853","Exonalopsis","New Mexico",NA,NA,NA,1978-08-09
"704",4439384199,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena bradleyi||''||Viereck","Georgia",1,33.884722,-83.357778,1979-03-07
"705",4439387138,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena bisalicis||''||Viereck","Georgia",1,33.884722,-83.357778,1979-03-07
"706",4439386145,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena nasonii||''||Robertson","Georgia",1,33.884722,-83.357778,1979-04-09
"707",4439383871,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena sayi||''||Robertson","Georgia",1,NA,NA,1979-04-09
"708",4439380165,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena imitatrix||''||Cresson","Georgia",1,33.884722,-83.357778,1979-04-09
"709",4439379496,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena tridens||''||Robertson","Georgia",1,33.884722,-83.357778,1979-04-09
"710",4439388138,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena barbara||''||Bouseman & LaBerge","Georgia",1,33.884722,-83.357778,1979-04-09
"711",4439391339,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena perplexa||''||Smith","Georgia",1,33.884722,-83.357778,1979-04-09
"712",4439389020,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena hilaris||''||Smith","Georgia",1,33.884722,-83.357778,1979-04-09
"713",872500760,"Melittidae","Carinapis","Carinapis sp.","","GENUS","Carinapis Michener, 1981","Hesperapis (Carinapis)","Texas",NA,NA,NA,1979-05-22
"714",1146093474,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp. 3 (1979)","Alaska",1,64.859167,-147.825,1979-05-28
"715",2986764378,"Apidae","Neolarra","Neolarra sp.","","GENUS","Neolarra Ashmead, 1890","Neolarra sp.","Oklahoma",1,NA,NA,1979-05-31
"716",3351739112,"Apidae","Neolarra","Neolarra sp.","","GENUS","Neolarra Ashmead, 1890","Neolarra sp. CCDB-32131-E09","",NA,NA,NA,1979-05-31
"717",658422816,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Protandrena)","Oklahoma",NA,36.21194,-96.26889,1979-06-03
"718",1092840759,"Apidae","Svastra","Svastra sp.","","GENUS","Svastra Holmberg, 1884","Svastra (Svastra)","California",NA,39.33667,-123.3,1979-06-26
"719",4439396462,"Andrenidae","Panurginus","Panurginus sp.","","GENUS","Panurginus Nylander, 1848","Panurginus||''||Nylander","Washington",1,46.871944,-121.515556,1979-07-16
"720",2451355122,"Megachilidae","Lithurgus","Lithurgus sp.","","GENUS","Lithurge Latreille, 1825","Lithurge enchinocacti","Arizona",NA,31.801575,-110.930386,1979-08-21
"721",658374332,"Apidae","Eucera","Eucera sp.","","GENUS","Eucera Scopoli, 1770","Eucera (Tetraloniella) eriocarpi","Arizona",NA,31.69028,-109.1317,1979-08-28
"722",3801371464,"Apidae","Ericrocis","Ericrocis sp.","","GENUS","Ericrocis Cresson, 1887","Ericrocis","Texas",1,26.535,-98.8702,1980-04-02
"723",3704052378,"Andrenidae","Pseudopanurgus","Pseudopanurgus sp.","","GENUS","Pseudopanurgus Cockerell, 1897","Pseudopanurgus pterosarus","California",1,32.801,-118.425,1980-04-13
"724",658273375,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (ruficornis group) imbricata","New York",NA,42.4456,-76.4969,1980-04-23
"725",2451361276,"Megachilidae","Hoplitis","Hoplitis sp.","","GENUS","Hoplitis Klug, 1807","Hoplitis encelia","California",NA,33.465861,-115.5836,1980-04-27
"726",4439392319,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes nudus||''||Robertson","Florida",1,28.75054,-82.5001,1980-05-15
"727",2451366681,"Megachilidae","Megachile","Megachile sp.","","GENUS","Megachile Latreille, 1802","Megachile xyclocopoides","Florida",NA,NA,NA,1980-06-22
"728",4439384542,"Andrenidae","Pseudopanurgus","Pseudopanurgus sp.","","GENUS","Pseudopanurgus Cockerell, 1897","Pseudopanurgus||''||Cockerell","New Mexico",1,32.89952,-108.25144,1980-08-12
"729",657716135,"Apidae","Anthophora","Anthophora sp.","","GENUS","Anthophora Latreille, 1803","Anthophora (Anthophoroides) anasazi","Utah",NA,39.08806,-110.3181,1980-08-19
"730",4012922338,"Megachilidae","Anthidiellum","Anthidiellum sp.","","GENUS","Anthidiellum Cockerell, 1904","Anthidiellum sp. Cockerell, 1904","New Mexico",1,31.79725,-108.98954,1980-08-21
"731",4168260397,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis sp.","Arizona",1,31.9137,-109.12435,1980-08-29
"732",4439379303,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes thoracicus||''||Smith","South Carolina",1,32.335278,-80.692222,1981-04-02
"733",4439390374,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes willistoni||''||Robertson","South Carolina",1,32.335278,-80.692222,1981-04-02
"734",4439397871,"Colletidae","Colletes","Colletes sp.","","GENUS","Colletes Latreille, 1802","Colletes inaequalis||''||Say","South Carolina",1,32.335278,-80.692222,1981-04-02
"735",3009113698,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","","Michigan",NA,42.25,-83.85,1981-06-02
"736",2451356181,"Megachilidae","Hoplitis","Hoplitis sp.","","GENUS","Hoplitis Klug, 1807","Hoplitis copelandica","California",NA,NA,NA,1981-06-10
"737",1455642993,"Apidae","Melissodes","Melissodes sp.","","GENUS","Melissodes Latreille, 1829","Melissodes Paroselae","Arizona",NA,33.282579,-110.821182,1981-07-24
"738",1899569570,"Halictidae","Sphecodogastra","Sphecodogastra sp.","","GENUS","Sphecodogastra Ashmead, 1899","Sphecodogastra antiochensis (McGinley, 2003)","California",NA,NA,NA,1982-01-01
"739",4439395366,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena hippotes||''||Robertson","South Carolina",1,32.335278,-80.692222,1982-04-02
"740",659112912,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis ruida","California",NA,33.2692,-116.40667,1982-04-20
"741",4439395346,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena kalmiae||''||Atwood","New York",1,43.00035,-75.4999,1982-04-24
"742",1146093434,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp. 1","Alaska",1,64.855,-147.819,1982-05-07
"743",1146093453,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp. 4","Alaska",1,64.855,-147.819,1982-06-18
"744",657606790,"Andrenidae","Macronomadopsis","Macronomadopsis sp.","","GENUS","Macronomadopsis Rozen, 1958","Calliopsis (Macronomadopsis)","South Dakota",NA,45.22083,-102.7306,1982-07-08
"745",658758718,"Apidae","Diadasia","Diadasia sp.","","GENUS","Diadasia Patton, 1879","else","Nevada",NA,37.1684,-114.2398,1983-04-10
"746",1146093532,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp. 5","Alaska",1,64.85597,-147.83544,1983-05-15
"747",2451366053,"Megachilidae","Chelostoma","Chelostoma sp.","","GENUS","Chelostoma Latreille, 1809","Chelostoma odonfostoma","California",NA,33.221151,-116.334177,1983-05-21
"748",1146093465,"Apidae","Epeolus","Epeolus sp.","","GENUS","Epeolus Latreille, 1802","Epeolus sp. near americanus (Cress.)","Alaska",1,64.45,-146.916667,1983-06-21
"749",3801299788,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Pterosarus) perlaevis (Cockerell, 1922)","North Dakota",1,NA,NA,1983-08-20
"750",657789217,"Andrenidae","Protandrena","Protandrena sp.","","GENUS","Protandrena Cockerell, 1896","Protandrena (Pterosarus) irregularis","Utah",NA,38.0703,-111.0254,1983-09-15
"751",1933505840,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum placidensis","Florida",NA,27.182843,-81.352007,1983-10-26
"752",4439390425,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus ellipticus||''||(Kirby)","New Hampshire",1,45.08032,-71.35147,1984-03-19
"753",4439398617,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena miranda||''||Smith","New Hampshire",1,45.08032,-71.35147,1984-06-19
"754",4439387953,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena nivalis||''||Smith","Michigan",1,46.89,-87.87,1984-07-03
"755",1499305307,"Apidae","Concavicaris","Concavicaris sp.","","GENUS","Concavicaris W.Rolfe, 1961","Concavicaris concavicaris","Ohio",NA,NA,NA,1984-09-21
"756",4439393484,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena microchlora||''||Cockerell","California",1,40.734069,-122.391849,1985-05-01
"757",4439392679,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena lomatii||''||Ribble","California",1,40.734069,-122.391849,1985-05-01
"758",4439394983,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena angustitarsata||''||Viereck","California",1,40.73124,-122.39034,1985-05-01
"759",4439391672,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena auricoma||''||Smith","California",1,40.73124,-122.39034,1985-05-01
"760",4439384470,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena anisochlora||''||Cockerell","California",1,40.734069,-122.391849,1985-05-01
"761",4439389844,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena hypoleuca||''||Cockerell","California",1,40.73124,-122.39034,1985-05-10
"762",4439394977,"Colletidae","Hylaeus","Hylaeus sp.","","GENUS","Hylaeus Fabricius, 1793","Hylaeus nunenmacheri||''||Bridwell","California",1,40.73124,-122.39034,1985-05-10
"763",4439397682,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena candida||''||Smith","California",1,40.73124,-122.39034,1985-05-10
"764",4439393065,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena w-scripta||''||Viereck","California",1,40.73124,-122.39034,1985-05-10
"765",2456344025,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. K","California",1,34.42083,-119.69819,1985-05-10
"766",4439397822,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena crataegi||''||Robertson","New York",1,43.77183,-73.92709,1985-05-16
"767",4439391152,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena rufosignata||''||Cockerell","New York",1,43.77183,-73.92709,1985-05-16
"768",4439393992,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena rugosa||''||Robertson","New York",1,43.77183,-73.92709,1985-05-16
"769",3801366201,"Apidae","Brachynomada","Brachynomada sp.","","GENUS","Brachynomada Holmberg, 1886","Brachynomada","California",1,33.7431,-117.5222,1985-05-24
"770",1933479896,"Halictidae","Agapostemon","Agapostemon sp.","","GENUS","Agapostemon Guérin-Méneville, 1844","Agapostemon coloradensis","New Mexico",NA,33.331074,-104.325253,1985-05-31
"771",1146093487,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada sp.2 (1985)","Alaska",1,64.466667,-146.95,1985-07-09
"772",4439379912,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena argemonis||''||Cockerell","Arizona",1,32.082447,-109.185695,1985-08-18
"773",4439386090,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena cerasifolii||''||Cockerell","Arizona",1,31.91,-109.14,1986-02-14
"774",4439396812,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena caerulea||''||Smith","California",1,40.73124,-122.39034,1986-04-10
"775",4439394638,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena nigrocaerulea||''||Cockerell","California",1,40.73124,-122.39034,1986-04-10
"776",4439398681,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena sigmundi||''||Cockerell","California",1,40.73124,-122.39034,1986-04-10
"777",4439391854,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena mellea||''||Cresson","Arizona",1,31.913611,-109.140833,1986-04-15
"778",894564845,"Apidae","Koptortosoma","Koptortosoma sp.","","GENUS","Koptortosoma Gribodo, 1894","Xylocopa (Koptortosoma)","North Carolina",NA,NA,NA,1986-05-08
"779",2990959440,"Apidae","Crustacea","Crustacea sp.","","GENUS","Crustacea","Crustacea ?","New Mexico",NA,36.509576,-106.693075,1986-06-19
"780",4439390172,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena banksi||''||Malloch","Florida",1,29.63438,-82.37143,1987-03-16
"781",2013223036,"Colletidae","Prosopis","Prosopis sp.","","GENUS","Prosopis Fabricius, 1804","Hylaeus (Prosopis)","California",1,33.998239,-119.725508,1987-07-11
"782",658338827,"Apidae","Protepeolus","Protepeolus sp.","","GENUS","Protepeolus Linsley & Michener, 1937","Protepeolus","New Mexico",NA,31.84974,-109.0306,1987-08-28
"783",658312085,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (adducta group) portalensis","New Mexico",NA,32.16743,-108.9522,1987-09-06
"784",658281969,"Apidae","Triopasites","Triopasites sp.","","GENUS","Triopasites Linsley, 1939","Triopasites micheneri","New Mexico",NA,31.86419,-109.0306,1987-09-07
"785",657761144,"Apidae","Holcopasites","Holcopasites sp.","","GENUS","Holcopasites Ashmead, 1899","Holcopasites probitegularis","Arizona",NA,NA,NA,1987-09-07
"786",3351664327,"Megachilidae","Atoposmia","Atoposmia sp.","","GENUS","Atoposmia Cockerell, 1935","Atoposmia sp. CCDB-32134-A08","",NA,NA,NA,1988-04-10
"787",4439391533,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena arabis||''||Robertson","South Carolina",1,35.11,-82.62,1988-04-20
"788",4439391965,"Andrenidae","Andrena","Andrena sp.","","GENUS","Andrena Fabricius, 1775","Andrena nuda||''||Robertson","Ohio",1,39.491667,-84.036111,1988-04-20
"789",2242623357,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Evylaeus) sp. E","California",1,NA,NA,1988-05-01
"790",2242624078,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Dialictus) sp. F","",1,NA,NA,1988-05-01
"791",657673174,"Apidae","Nomada","Nomada sp.","","GENUS","Nomada Scopoli, 1770","Nomada (ruficornis group) bella","New York",NA,42.4456,-76.4969,1988-05-01
"792",784995485,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis mentzelliae","California",NA,36.5,-117.1456,1988-07-01
"793",659104796,"Megachilidae","Stelis","Stelis sp.","","GENUS","Stelis Panzer, 1806","Stelis bohartorum","California",NA,38.32127,-119.64379,1988-08-05
"794",3351725308,"Melittidae","Hesperapis","Hesperapis sp.","","GENUS","Hesperapis Cockerell, 1898","Hesperapis sp. CCDB-32134-B01","",NA,NA,NA,1988-08-29
"795",657810589,"Apidae","Tetraloniella","Tetraloniella sp.","","GENUS","Tetraloniella Ashmead, 1900","Tetraloniella (Tetraloniella) phaceliae","Kansas",NA,38.79358,-100.76319,1989-05-01
"796",2242624273,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasioglossum (Evylaeus) sp. B","California",1,34.413329,-119.860972,1989-05-07
"797",2432198994,"Halictidae","Lasioglossum","Lasioglossum sp.","","GENUS","Lasioglossum Curtis, 1833","Lasiglossum","Colorado",3,39.04902,-108.73319,1989-05-07
